id	document	label
8329191	공군제대한예비역임댜~훈련소에서본기록영화가더재미있었음	0
10042614	재미없어요 지루해요,,,,	0
3604935	보면 볼수록 샤크 가 생각나는 이유는 뭐지?	0
5297874	이야기전개의 개연성이 없음. 99년도 제작된거라 그런가 공감이 전혀 안 감.	0
4095887	만화책안본사람은 먼내용인지도 모르겠네	0
2429971	석훈아 선구안을 좀 길러봐라~ㅉㅉ	0
9195216	12회인데..전개가 너무 더디네요점점 재미가없어져요 조연배우들이 매력있고 판타지를좋아해서 보긴하지만..이대로라면 20회 나 가야 제대로귀물들과 싸우는장면 나오겠어요~	0
8962831	머꺼~이건... 우짜라꼬~	0
1718990	완전한 사랑? 웃기시네... 너무도 더러운 영화.	0
7235762	재미 더럽게없네 ㅋㅋ	0
3713400	도대체 뭘 말하고 싶어??????? 보는 내내 이렇게 화나보긴 첨일세 그려~~~~	0
7166562	이게 뭔 액션이냐........ 개차반이네 ㅋㅋㅋㅋㅋㅋ	0
8845334	뭐 그냥 심심풀이로 봄;	0
8681657	재앙은 다름 아닌 이 영화	0
8154725	적당평점은 한 5점 주고 싶은데 평점조정위해서 1점	0
9713897	안 보는 게 정신 건강에 좋은 영화	0
9708380	평점 왜이래? 알바들인가	0
6337295	완성도가. 좀----	0
542110	극장가서 봤었다-_-	0
8754228	ㅋㅋ 볼라고 했는데 평점 2점 보소 ㅋㅋ 형님들 ㄳ	0
1937004	최악. 개그맨의 지능수준을 알수있는 영화	0
8562917	이런영화 만드는 의도가 뭘까 싸이코패스랑 정신병자가 판치는 요즘세상에 ㅉㅉ 모방범죄 부추기는 영화다	0
9684845	이게 영화냐? 다큐지...	0
5869534	영화로 역사 공부하고 싶은 사람이나 중국인들에게만 추천함! 나머진 비추...지루..	0
7455885	우와... 진짜 재미없다. 이러기도 힘든데;;	0
8604953	제발 김진표 하차좀해라 애기 참여도 안할꺼면서 출연료나 받아먹고 진짜 싫다	0
8177883	OOO다 이게 뭔 영화라고 걍 다큐를 찍지	0
8399062	이야기는 풀어놨는데 제대로 끝맺음을 하질 못하네.. 연출력이 너무 부족하고, 액션도 너무 부족하다..	0
4409206	다시봐도 재미없네.. 각본은 좋았지만 감독 연출력이 영화를 망쳤다..	0
727682	감독돈은조낸많나보내젊은나이에 돈OO은여기까지알바풀었네	0
9278733	ㅋㅋ초반 트롯트 흘러나올때 알았어야 했는데 ㅋㅋㅋ 이건 에로도 쓰레기도 아니여.	0
8065365	컴퓨터 전기세가 아깝다!!!	0
3787064	자네 영환가?	0
6176674	배우빨도 안먹히는 김독빨은 더더욱안먹히는 재미없는 코미디	0
6877229	난 평점에 관계없이 영화를 보는사람이지만, 이 영화는 정말 유치하고 재미가없다. 영화끝날때까지 소리만 꽥꽥지르니깐 귀에 거슬리고 짜증난다. -롯데시네마 (건대입구점) 영화관 들어가자마자 소극장수준의 사이즈보고 알아챘다. -	0
2546807	액션왕 이연걸은 없고, 어설픈 모험광 이연걸만 있다	0
3444741	짜증나서 로긴하게만드는 영화. 좋은 스토리라인을 망쳐놨다. 감독이..	0
3685155	이거 10점주면 댓글알바다. 나 첨으로 영화보면서 화났던..	0
10080271	그림판으로 그려도 저것보단 잘 만든다	0
6636908	하얀놈파는좀무섭긴했는데 검은소녀는쓰레기라우.보다끔.ㅋㅋ 그리고 머니머니해도 주온1이지존임ㅋㅋ	0
3623060	시걸형님 연기를 안하심.... 영화시작~끝날때까지 하나의표정..ㄷㄷㄷ	0
2059105	슬랩스틱코미디는 언제봐도 지겹다	0
7498883	만약 윤재랑 되면 완전.. 쓰레기 막장 드라마군요.. 근데 왠지 될 것 같은 불안한 이 느낌은? 한지훈이랑 되었으면 좋겠는데 너무 불쌍해요. 정말 힘들때 그사람이 곁에 있어줬잖아요 ㅠㅠ 전 이해가 안가네요 왜 여주 마음이 왔다갔다 하는것처럼 보이는지	0
10199215	뭐야이게 애니에서는 히나타말고 사쿠라만 따라다니더만 갑자기 무슨 히나타랑 결혼을하고 육도선인 동생은 뭐임 스토리짜집기에 사스케 분량은 그냥 예고편 만들려고 그린건가 그리고 이거는 나루토 이름만 빌려온 다른 만화 같은느낌이난다. 끝날때 되니까 막그렸나	0
8589360	너도 평점순 깎아줄게 ㅋㅋ	0
9832803	진짜 개 노잼 뭘 말하는지 모르겠다	0
3998818	독립영화인건 문제가 아니다. 문제는 못 만든 영화라는 것.	0
7217030	히어로의 시민 괴롭히기충분히 웃길수 있는 소잰데도 불구하고웃음을 많이 못 이끌어 냄	0
8614856	중국산 쓰레기 영화가 왔다.	0
9964101	하나경 혼자서만 고생했는데도 별로인 영화	0
4503208	중년이 한참 지난 늙은 주인공들의 찌그러진 외모와 닭살 연기는 보는 내내 괴로웠다	0
9218017	고양이들아...보고싶다	0
1907625	극장에서 잠이 쏟아지는걸 끝까지 참고 다 봤다..너무나도 허무했던 영화	0
7285799	불륜도 괜찬네. 나도 바람이나 펴야겟다 흣	0
9853032	키득거리며 웃음, 색다름, 조연배우들의 연기가 좋았음, 음악 선택이 깔끔함, 그러나 후반부터 갈길을 잃은 느낌. 잘 다듬으면 하정우씨는 멋진 감독이 될 거다. 이 영화 지루하진 않다.	0
7845374	어이없는 영화다	0
1129340	아정말.. 성시경만큼은..	0
5856286	지루함..갠적으로 별로	0
1698164	비디오 빌린때 1500원... 지금 생각해도 너무 아깝다.	0
5089232	이거 완전 개그임. 시나리오 쓴 사람은 분명 사차원 ㅋㅅㅋ	0
8476683	진짜답답한영화다 아. 개답답	0
7850618	그래도 막판에 교훈은 주니까 점수 좀이라도 주는것ㅋㅋ	0
5773299	어설픈 미스터 빈 끌어오기	0
8062676	진짜 3류 에로영화보다도 못하네	0
1445087	만화가 훨씬 재밌어요..왜 표현해내지 못한거지..	0
4418611	쓰레기	0
8434964	솔직히 이거 성룡이랑 이거 더빙한 사람들이 진짜 불쌍하다	0
9495270	모두들 아들 개쒜리개쒜리 하면서 보셨죠? 본격 암걸리는 영화	0
8476629	조유영 마지막 멘트를 의도적으로 내보낸 것과 추악한 승리라는 이준석을 겨냥한 자막을 보니 제작진에 문제가 많다는 걸 느끼게 합니다. 노이즈 마케팅이 무관심으로 돌아선 것이 시청률인데 이슈메이킹을 강화하다니...	0
781371	팀로빈스가 왜 이런 영화에 나오는지... 몸값좀 생각하지--;	0
5049149	이 감독 참 오래 가기도 한다.	0
9126742	별 1점도 아깝다. 그동안 내가본 장르불문 모든영화는 딴 사람이 재미없다 해도 다 볼만했는데이건 진짜 OOO기ㅋ....이걸만든 사람들은 영화쪽으로 다신 발 들이면 안될듯 내가더잘만들겠다	0
9836233	조니뎁과 케리비안의 해적이라는 이름을 낭비한 영화 5는 안나왔으면 좋겠다	0
7723861	돈때문에 살인을 저지른 살인자 이야기. 코메디? 어디가 웃기다는 건지.나도 같이 웃고싶다...	0
3812279	액션영화치고 흡입력이..	0
2419077	성은 노출 너무 심한거 아닌가요... 드라마 질 떨어지게	0
10197032	완전 재미없었네요...	0
6963074	정말 효과가 있는 인간갱생 프로그램일까 의심스러움	0
7507196	이건 영화가 아님	0
9926579	OO 씹노잼 뭘자꾸 글자구 채우래 빡치게	0
9400113	감사합니다 고맙습니다	0
2470156	종철이 준형이 승환이 다래 진영이 정수 혁필이 끝나고남아라.	0
2408344	마이너영화.	0
3859104	올해 본 최악의 로매틱 코미디,,,	0
9113273	정신없고...재미도 없고..	0
163385	별주기도 아깝다...시간낭비	0
7613276	제목이 이게 뭐냐..	0
7184554	영화를 보면 알것이다	0
1386795	제레미 아이언스 바보 만들더니.. 이젠 서덜랜드까지.. 너무하네	0
9082735	"테레사 수녀는 지옥에 있다 .."" 테레사 수녀의 가증스런 "" 이라고 검색해서 동영상 보길 바람"	0
9681939	애들이 다들 집중도 못 할 만큼 재미가 없었어요 스리즈 3편 묶어서 방영 하는데 지루해 전 졸렸어요 울애도 중간에 힘들어 할 정도로 돈 너무 아까웠다는...	0
5150407	이거 재미 없는데...	0
236212	ㅡㅡㅋ	0
6437845	마이너스 점수는 없나여;;;	0
10047345	정상적인게하나도없네.이쯤되면 이감독 남자ㅡ아버지한테 성적학대를당했거나 남자한테성적으로상처받았거나게이이거나. 소수자들의얘기를담는영화가많다지만이건좀아니지않나 자신의성적판타지를 주입시키는듯	0
2174066	혹시 이 영화 신앙심으로 만든거 아닐까?	0
5490594	독립영화가 외면받게 만든,모든 요소를 갖춘 영화.	0
10079437	웃긴부분은 없었다. 그저 코미디를 빙자한 가족교육프로그램	0
5289876	내가 때 묻은 영혼의 소유자?.. 과도한 순화에 임팩트가 전혀 없다는 것이 안타깝다.	0
3593308	ㅋㅋ 뭐지!?	0
366959	나이가 들수록 힘겨운 에릭	0
3338575	ch, CGV관람후 / 발로 쓴 시나리오에 발로 쓴 여주인공의 연기 -_-	0
879907	이런, 평점이 너무 부풀려졌군요. 그저 고만고만합니다.	0
10272714	주접이 활활~ 포스터.. 이상우 맞냐?	0
9311879	먼 평점이 이리높아 낯추자.	0
9299187	쩌리들의 뻔뻔함에 놀랐다..	0
5248308	귀엽네. 재미는 없다	0
5062617	이 인간은 언제까지 감독질 해 먹을 작정인규?	0
331453	호기심으로 본 영화. 시종일관 조잡함과 엉성함이 가득하다.	0
388007	기대에못미치는두스타의부진한연기력.억지스러운스토리전개	0
10267840	니콜라 펠츠 발연기 오짐. 진짜 얘는 얼굴도 완전 못생기고 발연기인데 왜 자꾸 나오지?	0
10143323	정말 드릅게 재미없네유.	0
9874976	뭔가 악평을 쓰려고 들어왔더니 모두가 이미 공감하고 있었다.감독님은 하시던 공동투자가 더 적성에 맞지 않을까싶다.오직 볼만했던건뿐 마지막 5초가량막나왔던 한고은의 명품 워킹뿐.	0
4405655	남성판 씨받이. 졸음의 도가니로 빠져버린다.	0
8566778	전세계 최대 영화사이트 로튼토마토평점이 고작 100점만점에 13점을 기록한점이이 영화가 쓰레기라는것을 증명해주고있고이 영화를 만든 마돈나는 감독으로써형편없는년이란것도 증명해줬다	0
4829007	낮아저라 뿅	0
1485966	영화 속에 교묘히 잠들어 있는 미국우월주의	0
3867670	세계의 모든 독단과 광신은 개인적 실리에서 출발한다	0
8591858	3점은 아니다만은.. 정말 여러가지로 부족함이 많다.. 좋은게 몇개 없어서 일일이 지적할 수는 없다. 단지 빈디젤을 좋아하시는 분이나 혹시나 앞으로 이어질 시리즈를 위해서라면 봐도 될듯하다	0
8036585	tv 전기세가 아깝다!	0
5283618	장쯔이는 무협영화나 나오는게 낫다 연기는 최악!	0
1906597	최악의 애니로 기억됨. 원작만화와 농구선수들이 불렀던 OST만 인기있었음	0
842185	영웅본색을 아무데나 다 갖다 부치네 ㅡ.ㅡ;;;	0
7916719	감독의 머릿속 상상력이었을 뿐... 너무 아쉽다. 좋은 감독을 만났으면 훌륭한 영화가 되었을뻔 했다.	0
9803176	드라마 수준이 초딩 비번은 바꿀줄 몰라 안 바꾸나 대사 치는 것도 유치	0
10010947	노잼 예스트레스~~~	0
5863418	송새벽나온다해서 봤는데..무엇을 말하고자 한 것인지....? 시간아까움	0
5877696	이런 개같은 연기..권상우	0
9459939	스토리가 심심하면 액션이라도 빵빵하게 채워넣던지... 이것도 저것도 아니고 보는 내내 긴장감이라고는 전혀 없는게 차라리 다큐멘터리가 더 낫겟네요	0
6823427	만든제작진을 배려해서 2점준다 레알 더빙OOO기 볼꺼면 영어음성으로보삼ㅅㅂ	0
6450924	완전 스토리 꽝	0
8055633	내눈엔 얕은 감상주의식 연출의 나열, 만족이 안됩니다.	0
6092411	이런개 OOO 영화 아무도 안봣으면 좋겟다	0
1564902	2를 만든다는 거 자체가 의미없는 발상이었다	0
9932393	실화가 재연보다 절실하다. 끔찍한 스포츠 신파.	0
7257440	제가 보기론 대왕의 꿈은 너무 막장 스토리이고 제작진들이 역사를 제대로 모르시는 듯 ;;	0
4162993	도저히 무슨 내용인지 잘이해안감ㅋㅋ	0
1510388	이걸 내가 왜봤나 했지...	0
2998481	웃기는 장면이 몇 있다. 허황하다	0
10182842	꼬우면 니들이 평론가 하던가 ㅋㅋㅋ니들은 그냥 돈 내고 영화나 봐라주제를 모르고 판단하지 말고 ㅋㅋㅋ	0
8386333	주성치가 대단하게 느껴지는 영화 우리나라는 그냥 이런영화류는 벡터맨 수준 이내 옛날이나 지금이나 아무리 어린이영화라지만 손발오글오글 재미도없고 애들이좋아할거같지도않고 기획의도를 모르것다	0
2931655	신선할줄 알았는데 이건 뭐...	0
6260471	정말 영화같지않은영화 차라리 독립영화가나음	0
8534050	와 진심 무표정으로 봄 진심 보지 마셈	0
578507	이미 OO도 넘은 문제작이라 그런가...감흥없이 어수선하다	0
500847	삼인조가 아니라 오션스 일레븐이라 해도 힘들겠네...	0
3256064	밑에 탁재훈인가 이 영화 '내 생애 최악의 영화'	0
5427565	진짜 재미없음..별로 무섭지도 않고ㅡㅡ	0
1456953	스필버그 도 극찬할 영화 ㅋㅋ 최고 !	0
9658329	난 데일리보러 들어왔다 -인아오빠	0
5145323	96년도에 친구집에서 봤는데.개봉일만 98년도인듯	0
8148423	이게 지금 재미있다고 한 인간들 다 낚시질이구먼.. 아 짜증나..	0
9737499	박찬욱 스토커, 한마디로 실망이다. 내용이 없다. 그냥 깔끔함 그걸로 끝.	0
9812622	터미네이터 인줄 알았는데 .. 개 실망 평점 주기 싫다.. 연기력 도 별로..	0
6647669	무언가의 번데기같은 이 영화는 뭐임...	0
7813772	?????????????????????????????????????????????????????????	0
4423218	몇몇 데쓰 신을 빼놓고는 거론할 것이 없는 작품. 마지막이라더니 속편은 왜?	0
2589579	여주인공 얼굴에 1점을 줄수밖에 없는 이유가 고스란히 담겨있다	0
499016	장선우는 처음부터 그랬다. 그래도 처음이 좋았다.	0
6330790	하이킥3보다 더 재미없다. 하나도 웃기지가 않아......	0
7432428	갑자기 하류가 주다해안고 차에 치이질않나 원래의 주다해였음 깨어나서 바로 도망가려고 했어야하는데 하류한테가서 미안하다고 울지를 않나 직접적으로 치인건 하류인데 주다해가 뒤지질않나 참 마지막회 엉망임. 지금까지 본 보람이 없음.	0
10033184	좀미안하지만 이할아버지는 이제영화 그만할때 되지않았나	0
9735269	1점도 아깝다ㅏ샤말란 실패작	0
5259261	평점알바 종결자甲	0
8171740	재밌게봤는데 작가가 바뀐것인지 왜 맨날 내용은 없고 쓸데없는 러브신에 대사도 넘 유치해지고 갑자기 질질 끄는 드라마가 되버려서 보기가 싫을정도네요.	0
527466	뭐냐 스릴러도 아니구?	0
10012487	주위에서 그렇게 재밌다고, 자기 인생 최고의 드라마라고 그래서 봤는데... 너무 뻔한 신데렐라 스토리...그래도 재밌는부분이 한번은 나오겠지 하고 봐도 20화까지 꾹꾹참으면서 봤는데 끝까지 노잼...	0
9290873	총알탄 사나이 시리즈는 그나마 볼만했으나 이건 좀 아닌 듯. 어떤 영화 패러디 했구나 하고 그냥 지나 감	0
6712484	사촌과 같이 보다가 같이 자살할뻔 했어요	0
2494845	리베라메보다는 덜 유치했지만... 지금은 내용이 생각조차...	0
7533625	1편의 흥미로운 캐릭터를 못살린~~~~~점~~~이것도 잼나다는 한심한 사람이 있다는 ~~~~~점!!!	0
8077373	컴퓨터 전기세가 아깝다!	0
8211557	정말 짜증나는 드라마 .처음에는 재밋더니 갈수록 재미 더럽게 없네요 증거도 다 들통나고 작가가 먼생각으로 쓰는지.증거애기하면 옆에서 다 듣고 하하하 내가 써도 잘쓰겟다 //에라잇 때려치라마..	0
10150484	이상하고 이상하고 이상한 영화	0
187810	장선우라... 안봐도 뻔하다.	0
7769242	내가 1등!	0
9875422	뭐지... 이 평점은.... 근근히 잔웃음이 있긴해도 막 웃을정도 아니었음. 독립영화치고 감동도 여운도 없음. 내용도 유치하고 강아지 장면에서만 재밌었음. 그 장면도 개가 살렸다고 봐야함ㅋ	0
5267001	이 평점을 이해할수업다능 중간에 질려서 껏다능 이나영보는맛으러 영화봤다능	0
7689840	별로 재미 없다.	0
8735899	종방 9회 남겨놓고 다시 원점으로.. 결과에승복할수 있겠나..황소간장은 장판로가 없어져야돼ㅋ장하나 장라공 장하명 정말 이 어색한 연기 볼 날도 얼마안남았네..대충좀 끝내주면 좋겠구만 빨랑 후속 보고프당	0
9317307	저번주에 분명2회연속한다고써있었는데 왜자꾸바꾸시는지....	0
9073402	재미 없다. 평점 6.5점 정도...	0
9366919	왜 폐지안해요?~ 실수도 실수나름이지 한번실수한것도 기가 막힌데 두번씩이나 했으면서~	0
4648020	토할거같아 ㅜㅜ	0
571792	......그냥 그저그렇군요	0
6834346	안티가많다는것은 인기가잇다는것?그것도정도를벗어나면 인기가아닌 안티에불과하다는것!!고정시청률을자랑하는시간대에서 항상 똑같은 내용으로빙빙돌리고 돌리는것도 적도가잇지 넘한다는~ㅜㅜ이제남은것은 몇회뿐인데 마지막 1,2회남기고급진행하지말길~안타까움!!	0
8281321	"시리즈중 최악이다. 신들린 ""정아'는 무슨 역활이냐? 각본을 쓴사람 중심으로 연출이 실패의 원인이다."	0
5736665	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ보지마셐	0
4333273	꼬맹이 조카는 좋아라 보더만..	0
3942021	좋은 인물과 소재를 감독나부랭이가 망쳤다	0
4856110	적적할 때 볼만한 영화.. 하지만 보다가 질리는 타입..	0
9351505	연극보는기분...뭐지, 돈많이썼을거같은데...	0
5866470	지루한 전기영화.	0
9702504	진짜로 내가 1인2역으로 혼자노는거 찍는게 더꿀잼	0
7934317	쓰레기	0
5240216	이상하게 조로란 캐릭터는 정이안감 ~~~~~~~~	0
5347070	자살 하고 싶으면 태종대 자살 바위로 와라.. 듣보잡 같은데 가지말고	0
7322818	2시간이 넘는 러닝타임동안 스토리의 전개가 정말.... 킬링타임용으로두 부족하며 중간에 갑작스런 뮤직비디오?... 뭐지이건? 이라는 생각과 웃음만이... 남자주인공의 사랑스토리? 전개는 정말 최악 허각의 언제나 뮤직비디오의 교통사고를 능가함...	0
5019016	그냥 코미디 영화 ;	0
6368504	2를 만들기 위해 스토리를 너무 잘라먹은듯하다.	0
1442714	그저 사람만 죽이는 것만 나오는군	0
9874118	으히히힣ㅎㅎ히힣 마지막에 설마 후속작 예견한건가요???? 말도안되	0
3837389	꺼저	0
8065250	tv소설 은희 잼없음 내용이 넘 지루함	0
9310750	ㄹㅇ 보다가 그냥나옴 그냥 다른거 보셈	0
8005646	여자주인공이 제일 무섭다.	0
9194863	원작을 보고 일반인이 연출하면 이정도쯤 될까.. 원작과 비슷한 에피소드가 많아 더욱 비교됩니다	0
6695057	누군가 플레이하는 게임을 보고 있는 느낌, 전혀 감흥이 없다....	0
7670203	1편과 2편에 똥칠을 했음.	0
10221651	걍 보면 본시리즈 생각남박휘순 연기 개인적으로 비호감	0
8933411	이 점수가 아까움. 2001년작 보면 이 소리 백퍼 공감하실 듯.. 이거 보느니,.. 제발 원작 보셍/.	0
10102848	누군가는 벗어야해서 희생한 하주희씨 안타까웠어요. 굳이 필요도 없는 장면에서 그렇게 배우를 써버리다니.. 너무 배우를 아끼지않은게 느껴지네요. 좀 더 재밌게 만들던지. 오지호랑 하주희랑 러브라인을 좀 더 만들어주던지..	0
2705439	몰락한 깡패의 일대기를 그린 B급 삼류 액션 극화.	0
6702145	정말 짜증나고 돈아까운 영화. 열받는다.	0
9835354	극장에서 보신분들께 심심한 위로의 말을 전합니다.	0
10098139	이래서 남녀공학이 필요하구나~	0
9890589	난 이 영화를 보고 얻은 메세지가 대단하지 않았다.	0
10240611	소재는 좋았으나 스토리는 많이 아쉽고 감독 연출은 한없이 어설프고 컷컷마다 본인의 메소드 없이, 본 건 많아서 어설프게 배우들 연기 디렉션한거 보면 감독의 자질이 없어 보인다. 배우들의 연기는 괜찮았음	0
9567806	한효주 극혐이다 한효주 동생살인자	0
2452598	살다살다 이런...... -_-	0
3900447	평점의 낚이지마라, 보는내내 지루해 죽는줄알았다..	0
4257874	典型的なチョッパリのエロ映画。けらけら＾＾	0
3126411	주인공여자의 감수성이 정말 이해가 안된다...	0
9104198	딱 이 영화의 수준을 말해주는 단어 '빌 잭슨'	0
8423547	ashes가 되어야 했을 1점 주기도 아까운 영화, 알츠하이머는 아버지가 아니라 아들인 척하는 제임스가 걸린듯, 이야기를 산으로 끌고 간다.	0
9385576	질 낮은 수준의 관객 욕구를 제대로 충족하는 질 낮은 영화. 대체 어디서 눈물이 나고 대체 어디서 감동이 있단 말이냐. 안타깝다.	0
1216030	영화보단 났다 긴급조치보단 가라 그냥 ㅡ	0
8674061	정말...나와같은 피해자가 더는 나오기 않기를 바랄 뿐이다..	0
7982042	심사위원 개개인의 점수를 공개도 하지 않고 뭐가 공정하다는건지;; 그게 어딜봐서 객관적이고 공정하다는겁니까 시청자들과 피땀 흘려 준비한 댄서들을 우롱하는거다 진짜;;	0
8184127	1편은 어느 정도 이해할만한 이야기였지만, 2편은 거의 판타지에 가까울 정도로 현실성이 없다. 톡톡 튀는 재미와 리즈 위더스푼의 매력은 1편이 더 좋았다.	0
7969278	별루다....................	0
9577186	내 이런 말 잘 안하는데 ..쳐맞는다? 그라고..여주..아우 답이 안나오는 얼굴이다 ㅋㅋㅋ	0
8300841	다크워터 ... 이제그만~~~~	0
6385772	1점도 아깝다 끝은또 왜이리 허무한지..	0
9636597	진짜 별로였는데...해운대가 더 재밌음	0
7362678	훌륭한 원작을 망친 가장 대표적인 영화....	0
7923201	최고의 영화	0
8443861	일단 주인공이 미스캐스팅. 전혀 고등학생처럼 생기지 않았음	0
6714413	원작이최고랍니다. 여기서는 흑인간수가 남자다움을 행사했을때 느끼는 그희열감빼곤 딱히...원작이대박	0
9488725	근육만큼 울퉁불퉁하지 못한 사상	0
3381426	개나줘라 이딴영화..	0
7271630	이게 잼있어? 초딩이여? 얘들 장난하는것도 아니고 에혀...	0
9899467	조잡속으로ㅇㅇ. 개조잡함	0
9719821	불길한 예감은 틀리질 않는다...	0
9851971	배우 조여정이 있었기에 그나마 봤다	0
3350646	제목은 좋은데 스토리는 별로..	0
4759568	헐....	0
2526792	너무 지루했어요-_-	0
9273874	전설의 시작땜시 이건 망할 듯	0
8527019	일본, 미국 애니보다가 이거 보니... 진짜 무슨 장난같다 ;;	0
9262826	국립공원에서 담배 피는 장면이 자연스럽게 나오는 순간 감독 죽통을 날려 버리고 싶은 생각이 들었다	0
8644901	평론가들을 위한 현학적 영화	0
7137088	음....재미없음이요~~포스터만큼 잔인하지도제목처럼 뭔가있지도않아.	0
3255791	이영화 신고했습니다.	0
9309297	의도는 좋았지만 너무너무 긴호흡 주연배우들의어섹한연기 스토리가도대체뭘말하려는지 알수없는전개영화자체는 엉망이지만 분위기와음악때문에 2점일꺼 4점놓고갑니다..	0
8699044	감독 정말 대단하다...가족 영화를 이렇게 불편하게 풀어내기도 쉽지 않은데...아무튼 그냥 B급영화	0
10067268	미스 리틀 선샤인이 10점 만점 10점인걸 기대하고 봤지만 시작부터 끝까지 병맛. 생각없이 킬링하는 자칭 영화광들에겐 에이미 팬심으로. 모든 영화에서 ㄱㄹ역 남자관계더럽고 잘안풀리다가 결국 또 다른남자찾는 역할에 최적화. 장르불문 그 연기가 한계.	0
9971442	포스터만 보구 범죄자 쫓고 그런 영화인지 알았는데...그래도 여자 주인공이 엄청 매력적으로 나온다...보는 내가 설레일정도루...	0
3809240	정신줄만 놓으면 그래픽바퀴벌레 등장한다 ㅋㅋ	0
8249610	영화시작 10분에 성근이가 범인인줄알았다가 15분만에 범인을 알았다... 이 영화 대단하다..	0
598617	담담	0
4790288	이연걸 팬으로서 모욕적인 영화다. 이연걸을 한낱 스턴트맨 취급을 하다니.	0
3476076	아 진짜 쓰레기던데 ;;	0
8736416	내용이정말유치하고 크리스탈김우빈강민혁등몇몇배우들은교복이어울렷는대이민호는좀늙었다	0
5336284	내 인생 최악의 영화 편안하게 잠만 자고 나왔는데 점수가 뭐이리 높아	0
3320021	게이 소재의 코미디로 솔직히 그렇게 재미 있는 것은 아니었다 소재가 그래서 그런지	0
10048187	"공산주의자들, 북한쓰레기들과 전라디언 들이 만들어낸초대형 대한민국 말살 프로젝트 ""광주사태"" 이것을 진압한 전두환은 영웅이다.. 조작질 그만해라!!! 이 광주 염세주의 사기꾼들아!!!"	0
9612272	하다못해 이제는 벌레화	0
5487536	성룡표가 아니다.	0
9986200	스폰지밥 극장판1이 재밌었다면.. 3d는 기대이하...	0
4841354	소재적 아이디어를 제대로 풀지 못한 성김	0
8684995	적은 제작비를 그나마 누가 갖다 쓴거 같음. 영화 곳곳이 허전하네 요렇게 영화평을 작년8월에 썼었는데 깜빡하고 또 봤어 전혀 기억이 안나. 똥폼잡고 시작하다가 허우적대다가 끝남	0
4957855	오~!!!! 중천 보다 1% 좋아~!!! OO~!!!!	0
4273424	평점을 보고 영화를 보았는데 별다른 감흥을 느낄 수 없네요.	0
7656560	도대체 작가가 개념이 있어요?옷을 입고 당당하게 환불하러가는걸 내보내고...아줌마들이 집에서 보고 멀 배우겠어요?진상짓이나 배우겠지...이런상식에서 벗어나는건 한번더 생각하고 방송에 내보내세요...이런걸로 감정노동자들이 화가나는겁니다...ㅆ	0
8766536	케이블에서 하길래 봤는데 노답	0
10094059	괴상하면 있어보이는줄 아는, 그저 튀고 싶었던 29살 애송이의 개똥철학..따위에 내 시간을 낭비하다니..	0
6337457	뭐하느지 ㅄ같은 영화	0
7928824	김구라만 그만하자...좀	0
4655639	지루하고 재미없어요.	0
10025451	함보시고 얼마나 쓰레기인지 체험하시길바람 진짜 쓰레기의 한계를 보여줌	0
10157373	스토리 점점 산으로 가는구나... 여주는 역시나 비호감...	0
5848895	여운이 진했던 작품임에는 이견없으나, 무려 9점대 후반의 평점은 너무도 과하다.	0
9476983	★쿨★러★닝★표★절★영★화★	0
9653294	와 10점으로 낚시하는 색히들은 진짜 뭐냐ㅉㅉㅉ	0
5165852	유리 가면 넘 웃기네.. 막 사라지고 덤블링하고 범인 정체 뭥미 ㅋㅋ	0
2062654	"흑백이라 살짝 거부감이 들었지만 다보고난후엔 ""흑백이라 다행이다"" 생각한 영화"	0
3225217	별점주기도 싫다 0점은 없나.	0
8782094	70년대 영화 본 듯, 다 어중간하다. 7점 대 욕 먹는 것은 보물을 캘 가능성이 있지만, 2점대에서 욕 먹는 건 절대 보지 말아야 겠다는 지혜가 생겼음.	0
7323365	맞다고 하니,지금에서야 헐리우드랑 비슷한 영화를 만들려고 온갖 수작을 부리지만 알투비나 디워, 7광구같은 형편없는 시도는 하지마라. 헐리우드 70년대 최악의 영화 수준은 내보이지마라 말이다. 영화는 상품이 아니다. 예술이다.이 영화야말로	0
4351105	도저히 눈 뜨고 볼 수가 없는 드라마	0
9479680	시간낭비 그 자체...	0
9982536	진짜 내가 태어나서 본 영화 중에 최고의 쓰레기 영화였슴. 줄거리도 없고 그냥 총만 쏘다 끝나는 영화. 현실감도 전혀없고 총들이 반동이 없음 ㅋㅋ 스나이퍼 라이플을 리로드 없이 연발로 쏴대고 ㅋㅋ 이 영화 재밌게 봤다는 사람들 수준이 어떤지 딱 보인다	0
9994571	이런 영화는 1점도 아깝다...뭔 이딴영화를 만드냐? 머리에 총맞은것처럼? 거기다 발연기 ㄷㄷㄷ	0
10201144	참 별로다.. 어디서 재미를 느껴야 할지.	0
2082502	소재는 참신하지만 전개도 미숙하고 개연성도 없다.	0
10252073	김혜수 아니었으면 어쩔 뻔...	0
4192936	솔직히 코난이 더 재밌다	0
8749010	감독이 부엉이 싫어해서 만든영화	0
2108975	배는 너무 느려 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
